session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Nationality,Sex,Student Status
629e546f74997390c876d419,5ecc2ad213612d112807e108,APPROVED,2022-06-06 19:24:35.273000,2022-06-06 19:32:37.931000,482.658,59,446,13,96,2022-06-10 08:13:07.762000,2B73928C,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Female,No
629e548483d83f79d9e3de58,61fa900dd42cb19beec4904f,APPROVED,2022-06-06 19:24:55.635000,2022-06-06 19:30:39.626000,343.991,32,120,0,100,2022-06-10 08:13:07.826000,2B73928C,United Kingdom,United Kingdom,Part-Time,English,United Kingdom,Female,No
629e54cc372022f50b077a51,5b902fc6877eab0001d7b449,APPROVED,2022-06-06 19:26:07.639000,2022-06-06 19:33:25.228000,437.589,38,723,1,100,2022-06-10 08:13:07.890000,2B73928C,United Kingdom,United Kingdom,Part-Time,English,United Kingdom,Female,No
629e54cecd8bb73bf694ff6a,5dbe90f8965e863667a79ca8,RETURNED,2022-06-06 19:26:08.268000,,1871326.53963,31,374,2,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
629e54dcec025e2068c28e3c,5f95f7f71193824c90e0b5ef,APPROVED,2022-06-06 19:26:26.281000,2022-06-06 19:36:37.551000,611.27,50,406,7,97,2022-06-10 08:13:07.957000,2B73928C,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Female,No
629e54defc264ee3b3e9f8e1,5ef212ad9debe20170013e1b,TIMED-OUT,2022-06-06 19:26:26.226000,,1871308.608463,23,255,3,98,,,United Kingdom,United Kingdom,Part-Time,English,United Kingdom,Female,Yes
629e54ecd16983b1c88f332e,5f64c3e18fe78602c9569227,APPROVED,2022-06-06 19:26:40.040000,2022-06-06 19:45:39.497000,1139.457,20,204,0,100,2022-06-10 08:13:08.025000,2B73928C,United Kingdom,United Kingdom,Unemployed (and job seeking),English,United Kingdom,Female,Yes
629e54ff43cc854324b16770,5c3dfd3e415e77000112b4b3,APPROVED,2022-06-06 19:27:07.356000,2022-06-06 19:34:07.568000,420.212,33,600,3,100,2022-06-10 08:13:08.089000,2B73928C,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United Kingdom,Female,Yes
629e550d92a5055d564d5147,5aa8ec26b5e2110001c75442,TIMED-OUT,2022-06-06 19:27:16.440000,,1871258.436234,30,443,7,96,,,United Kingdom,United Kingdom,Part-Time,English,United Kingdom,Female,No
629e55157de0ce99b7fdefcc,603e93b04847faf6d6e6d7af,APPROVED,2022-06-06 19:27:24.707000,2022-06-06 19:39:54.993000,750.286,20,102,2,98,2022-06-10 08:13:08.157000,2B73928C,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,Yes
629e55160f2530d972e924bb,61227a8e6f1b2da0e94d3a22,APPROVED,2022-06-06 19:27:24.496000,2022-06-06 19:42:17.488000,892.992,46,41,0,100,2022-06-10 08:13:08.224000,2B73928C,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Female,No
629e5518dfa4624af5f501cc,60f5898124c9c172df40564e,APPROVED,2022-06-06 19:27:23.999000,2022-06-06 19:39:16.629000,712.63,42,126,0,100,2022-06-10 08:13:08.293000,2B73928C,United Kingdom,United Kingdom,Other,English,United Kingdom,Female,No
629e5519c9f209f590e783c5,5f1426a5e2e09745d203025b,APPROVED,2022-06-06 19:27:21.655000,2022-06-06 19:39:12.493000,710.838,21,357,0,100,2022-06-10 08:13:08.361000,2B73928C,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Female,No
629e552104d3b8c7912d5041,6165fb4c20c37191a58b675f,APPROVED,2022-06-06 19:27:34.214000,2022-06-06 19:35:03.847000,449.633,47,396,1,100,2022-06-10 08:13:08.426000,2B73928C,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Female,No
629e55257cb33beb16359149,6149594f25a3dfea78124a46,APPROVED,2022-06-06 19:27:41.146000,2022-06-06 19:37:11.016000,569.87,36,70,1,100,2022-06-10 08:13:08.490000,2B73928C,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United Kingdom,Female,No
629e552674997390c876d429,5dda8504e08a369d04cf19d1,APPROVED,2022-06-06 19:27:39.950000,2022-06-06 19:35:52.700000,492.75,54,191,2,98,2022-06-10 08:13:08.559000,2B73928C,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,No
629e552bacec932642a74fc1,59e4fc9a62637600014a7692,APPROVED,2022-06-06 19:27:39.806000,2022-06-06 19:34:34.136000,414.33,39,445,5,99,2022-06-10 08:13:08.626000,2B73928C,United Kingdom,United Kingdom,Part-Time,English,United Kingdom,Female,No
629e552d88167d099f9e253c,5bc3024aec35de0001e76e6c,APPROVED,2022-06-06 19:27:44.192000,2022-06-06 19:35:54.314000,490.122,32,616,2,100,2022-06-10 08:13:08.690000,2B73928C,United Kingdom,United Kingdom,Part-Time,English,United Kingdom,Female,No
629e552e8ba5f8967599843d,60bc8d2e63f319e7d7c984f4,APPROVED,2022-06-06 19:27:55.842000,2022-06-06 19:36:48.716000,532.874,23,2,0,100,2022-06-10 08:13:08.760000,2B73928C,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,No
629e552fc6043b822d9af5e3,612d17881348dd4299b7e2f9,APPROVED,2022-06-06 19:27:46.213000,2022-06-06 19:35:23.551000,457.338,27,311,1,100,2022-06-10 08:13:08.833000,2B73928C,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Female,No
629e553bdb572ad7902e84db,5f60aef33f5bac06ebf1ef48,APPROVED,2022-06-06 19:27:58.618000,2022-06-06 19:32:35.558000,276.94,24,61,0,100,2022-06-10 08:13:08.901000,2B73928C,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Female,No
629e55634d938be49aa20057,5ea166af93435d0008a8a341,APPROVED,2022-06-06 19:28:44.562000,2022-06-06 19:37:17.995000,513.433,68,803,4,99,2022-06-10 08:13:00.339000,2B73928C,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United Kingdom,Male,No
629e55693106bfb2733dd8f1,6277ea4be3977859e068015f,APPROVED,2022-06-06 19:28:44.368000,2022-06-06 19:35:54.498000,430.13,25,20,0,100,2022-06-10 08:13:08.970000,2B73928C,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,Yes
629e556dc339bfa39773b248,5f50e22bd727bc2745ded1cb,APPROVED,2022-06-06 19:28:50.575000,2022-06-06 19:34:26.621000,336.046,24,152,5,97,2022-06-10 08:13:09.037000,2B73928C,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,DATA EXPIRED
629e557ba44f96e0f908c449,6148cdea1d14867c5265aee1,RETURNED,2022-06-06 19:29:02.085000,,1871153.019508,24,93,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
629e557fdb572ad7902e84e0,5ec300b3f3df631383fb27e0,APPROVED,2022-06-06 19:29:07.447000,2022-06-06 19:38:05.676000,538.229,21,137,0,100,2022-06-10 08:13:00.404000,2B73928C,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Male,DATA EXPIRED
629e55811cfc7536b6556b55,6038563a8512c22244c28e9d,APPROVED,2022-06-06 19:29:07.722000,2022-06-06 19:41:47.361000,759.639,23,94,0,100,2022-06-10 08:13:09.108000,2B73928C,United Kingdom,United Kingdom,Part-Time,English,United Kingdom,Female,No
629e5585ec025e2068c28e45,629e14d775a49be0c6871194,APPROVED,2022-06-06 19:29:35.669000,2022-06-06 19:42:04.958000,749.289,44,1,0,100,2022-06-10 08:13:00.472000,2B73928C,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Male,No
629e558adfb81afcc1fbdfcc,5c7ae9fbf1bfcf001554f54e,APPROVED,2022-06-06 19:29:19.894000,2022-06-06 19:44:32.718000,912.824,25,63,2,98,2022-06-10 08:13:09.178000,NOCODE,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United Kingdom,Female,No
629e558c05e574e2486e32b4,610985f22551d74713bc37ad,APPROVED,2022-06-06 19:29:20.305000,2022-06-06 19:39:13.359000,593.054,19,150,2,99,2022-06-10 08:13:09.245000,2B73928C,United Kingdom,United Kingdom,Part-Time,English,United Kingdom,Female,Yes
629e559b9bbe8fb9b8b12fa0,5f96ecc8373a81020c60b7de,APPROVED,2022-06-06 19:29:35.540000,2022-06-06 19:35:07.623000,332.083,23,107,2,99,2022-06-10 08:13:09.318000,2B73928C,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Female,No
629e55a0db0b3f75fedacea1,56d8985d4a9be1000a53e9f2,RETURNED,2022-06-06 19:29:43.337000,,1871111.861126,35,778,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
629e55a5bc9cc452ac35e99a,60de2ae149223b99241fa464,APPROVED,2022-06-06 19:29:44.736000,2022-06-06 19:39:11.198000,566.462,31,125,2,99,2022-06-10 08:13:09.387000,2B73928C,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Female,No
629e55abf344a4a6f9cdaf4f,60ca70f0bb3fef9c094682eb,APPROVED,2022-06-06 19:29:53.459000,2022-06-06 19:41:02.141000,668.682,57,209,0,100,2022-06-10 08:13:09.453000,2B73928C,United States,United States,DATA EXPIRED,English,United States,Female,DATA EXPIRED
629e55b3b469b450c645a40c,615de319ef3307f0c127c79a,APPROVED,2022-06-06 19:29:57.023000,2022-06-06 19:37:52.086000,475.063,29,62,1,99,2022-06-10 08:13:00.545000,2B73928C,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Male,No
629e55b6928bc6472bdca783,5fcbf32f800c809ff1048505,RETURNED,2022-06-06 19:30:01.749000,,1871093.505011,30,388,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
629e55e27da21cb3170fc1cf,5ea19088f2af2904709dc83e,APPROVED,2022-06-06 19:30:44.816000,2022-06-06 19:49:24.687000,1119.871,22,411,5,99,2022-06-10 08:13:09.526000,2B73928C,United Kingdom,United Kingdom,Part-Time,English,United Kingdom,Female,Yes
629e55eba1326352151f3eca,5f0ef99d8fa1a8012eee6380,APPROVED,2022-06-06 19:30:53.866000,2022-06-06 19:40:28.599000,574.733,27,159,0,100,2022-06-10 08:13:09.654000,2B73928C,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Female,Yes
629e55eba4302c46c579813a,6165ea0d60d532310c09befd,APPROVED,2022-06-06 19:30:55.627000,2022-06-06 19:41:32.207000,636.58,41,139,2,99,2022-06-10 08:13:09.589000,2B73928C,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Female,No
629e55f20f04c3eebd119aac,5f3d479d7c2f6309084b6cf4,APPROVED,2022-06-06 19:31:03.589000,2022-06-06 19:37:41.716000,398.127,20,98,1,100,2022-06-10 08:13:09.721000,2B73928C,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United Kingdom,Female,Yes
629e55f99bb2879cedc0ed00,5f91b1ed5b7a4904ff498fa3,APPROVED,2022-06-06 19:31:15.297000,2022-06-06 19:39:33.032000,497.735,41,37,0,100,2022-06-10 08:13:09.786000,2B73928C,United Kingdom,United Kingdom,Part-Time,English,United Kingdom,Female,No
629e5608db0b3f75fedacea7,5c3cb454e02c6a000100e4fe,APPROVED,2022-06-06 19:31:23.631000,2022-06-06 19:39:36.969000,493.338,27,193,1,99,2022-06-10 08:13:10.071000,2B73928C,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Female,No
629e560960ed374a0b2bf6c4,60056657125e50465c15533e,APPROVED,2022-06-06 19:31:22.980000,2022-06-06 19:41:59.489000,636.509,26,288,2,100,2022-06-10 08:13:10.143000,2B73928C,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Female,No
629e560b673c55a07896d2fe,5cb255402051100001c5d058,APPROVED,2022-06-06 19:31:26.317000,2022-06-06 19:43:36.484000,730.167,21,167,1,100,2022-06-10 08:13:10.211000,2B73928C,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Female,No
629e56124d938be49aa20062,58ee2f5ec31d4d00015aa0eb,APPROVED,2022-06-06 19:31:34.687000,2022-06-06 19:40:43.286000,548.599,52,1478,3,100,2022-06-10 08:13:00.612000,2B73928C,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Male,No
629e561b6f6cee689e63834d,5ec94f9f4907d9451096dc3d,APPROVED,2022-06-06 19:31:47.078000,2022-06-06 19:38:48.118000,421.04,52,281,3,99,2022-06-10 08:13:10.285000,2B73928C,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Female,No
629e5623f5adc12103573c32,605ba7fb97207afeb65c0d6f,APPROVED,2022-06-06 19:31:51.150000,2022-06-06 19:41:01.157000,550.007,33,289,5,97,2022-06-10 08:13:00.684000,2B73928C,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Male,No
629e56273e516a897548f270,58ff31a1d10e2b000108579e,APPROVED,2022-06-06 19:32:53.227000,2022-06-06 19:39:35.668000,402.441,54,71,0,100,2022-06-10 08:13:00.752000,2B73928C,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United Kingdom,Male,No
629e563383d83f79d9e3de6b,60fd064693767fcb40666fe9,APPROVED,2022-06-06 19:32:10.120000,2022-06-06 19:43:59.849000,709.729,22,189,1,100,2022-06-10 08:13:10.355000,2B73928C,Somalia,United Kingdom,Unemployed (and job seeking),English,United Kingdom,Female,Yes
629e563938d7a302a780f3a8,5c5086c6ea5abd0001ec6ec7,APPROVED,2022-06-06 19:32:12.189000,2022-06-06 19:37:22.061000,309.872,31,290,2,100,2022-06-10 08:13:10.423000,2B73928C,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,DATA EXPIRED
629e56410b42b5e19df2c927,59ce4b5519d3170001b1d4cb,APPROVED,2022-06-06 19:32:20.842000,2022-06-06 19:40:52.539000,511.697,42,96,0,100,2022-06-10 08:13:10.492000,2B73928C,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United Kingdom,Female,No
629e56416e85f45292375b5a,5b1fe111e8f5be00017c683c,APPROVED,2022-06-06 19:32:22.253000,2022-06-06 19:40:06.945000,464.692,30,656,1,100,2022-06-10 08:13:10.562000,2B73928C,United States,United Kingdom,Full-Time,English,United Kingdom,Female,No
629e56478f1182189bfd5dd3,5f15aa87d2423e68677e7e5a,APPROVED,2022-06-06 19:32:27.118000,2022-06-06 19:39:27.357000,420.239,25,199,1,100,2022-06-10 08:13:10.628000,2B73928C,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Female,No
629e564b1f4220e6ba088cbe,6235e7ddfab5533441aefd40,APPROVED,2022-06-06 19:32:29.633000,2022-06-06 19:41:04.951000,515.318,20,20,0,100,2022-06-10 08:13:10.706000,2B73928C,United States,United States,DATA EXPIRED,English,India,Female,Yes
629e5661f5f506c941c0536d,5b6ae3a2f676120001ec42f8,APPROVED,2022-06-06 19:33:03.946000,2022-06-06 19:46:55.218000,831.272,34,163,0,100,2022-06-10 08:13:10.773000,2B73928C,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,No
629e56621f4220e6ba088cc0,605900798c7f5f73df2e89fa,APPROVED,2022-06-06 19:32:50.561000,2022-06-06 19:44:20.376000,689.815,25,324,3,100,2022-06-10 08:13:10.842000,2B73928C,Belarus,United Kingdom,Part-Time,English,Lithuania,Female,Yes
629e5665938b1c6e1b648e00,615ee832ac825809b171bb9a,TIMED-OUT,2022-06-06 19:32:59.894000,,1870916.11871,32,16,0,100,,,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Female,No
629e566ff4fa9d8b7f7662b6,581ba6684182b600017306fa,APPROVED,2022-06-06 19:33:03.788000,2022-06-06 19:38:59.214000,355.426,42,939,6,100,2022-06-10 08:13:10.923000,2B73928C,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Female,No
629e5676c339bfa39773b254,5ef8f38338b9f06826ee1fa3,APPROVED,2022-06-06 19:33:13.064000,2022-06-06 19:43:21.313000,608.249,28,391,0,100,2022-06-10 08:13:10.998000,2B73928C,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,DATA EXPIRED
629e567d2c47a7edcfe38de0,5a775b638fe2dc00010579b2,APPROVED,2022-06-06 19:33:20.524000,2022-06-06 19:41:04.925000,464.401,44,914,15,97,2022-06-10 08:13:00.818000,2B73928C,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Male,No
629e5684edf1874fb9c930d0,62970ccd3e15037660ec7c20,APPROVED,2022-06-06 19:34:21.326000,2022-06-06 19:51:02.977000,1001.651,24,24,0,100,2022-06-10 08:13:11.072000,2B73928C,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Female,No
629e5685e1a53d4989aa9049,5de42daa610fba420179b279,APPROVED,2022-06-06 19:33:31.542000,2022-06-06 19:45:10.584000,699.042,34,235,0,100,2022-06-10 08:13:11.154000,2B73928C,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,DATA EXPIRED
629e5685f5adc12103573c3f,59e9d2c6c0d35a0001295448,APPROVED,2022-06-06 19:33:30.158000,2022-06-06 19:40:42.463000,432.305,39,1097,9,99,2022-06-10 08:13:11.242000,2B73928C,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Female,Yes
629e5690895e2d5499b9dfab,601dc35630812d1cf694a9ba,APPROVED,2022-06-06 19:33:38.636000,2022-06-06 19:44:40.272000,661.636,33,222,2,100,2022-06-10 08:13:11.311000,2B73928C,United Kingdom,United Kingdom,Part-Time,English,United Kingdom,Female,No
629e5690acec932642a74fd9,60d32b4e6efe3d4dcec0e2a6,APPROVED,2022-06-06 19:33:41.958000,2022-06-06 19:42:45.408000,543.45,22,21,0,100,2022-06-10 08:13:11.385000,2B73928C,United Kingdom,United Kingdom,Other,English,United Kingdom,Female,Yes
629e569205f71605953d131e,60f5e24e52f7de216bed00f1,APPROVED,2022-06-06 19:34:02.480000,2022-06-06 19:45:38.383000,695.903,20,40,0,100,2022-06-10 08:13:11.456000,2B73928C,Poland,United Kingdom,Unemployed (and job seeking),English,Poland,Female,Yes
629e569a5f2a774428324374,5db74e2ec40ed8000ca2e5d0,APPROVED,2022-06-06 19:33:49.674000,2022-06-06 19:41:07.837000,438.163,39,291,0,100,2022-06-10 08:13:11.525000,2B73928C,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Female,No
629e56a060cd8ff1ffe6c861,55a14418fdf99b6ec83c244f,APPROVED,2022-06-06 19:33:57.017000,2022-06-06 19:42:28.833000,511.816,40,478,4,100,2022-06-10 08:13:11.600000,2B73928C,United Kingdom,United Kingdom,Part-Time,English,United Kingdom,Female,No
629e56a4e07d63ea3bace94a,6005f9ba9a21c96134362ff1,APPROVED,2022-06-06 19:34:00.064000,2022-06-06 19:46:42.166000,762.102,56,173,0,100,2022-06-10 08:13:11.668000,2B73928C,United Kingdom,United Kingdom,Part-Time,English,United Kingdom,Female,No
629e56a75673d40346dd55d5,5eb2cca5752e7b068208c644,RETURNED,2022-06-06 19:44:00.065000,,1870256.165678,34,47,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
629e56b4384970d9dd0f8b53,5c4b8d1b0eccd3000186e33a,APPROVED,2022-06-06 19:34:15.646000,2022-06-06 19:47:24.658000,789.012,33,99,1,100,2022-06-10 08:13:11.759000,2B73928C,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,DATA EXPIRED
629e56bf05f71605953d131f,5e692c0007df761d81042cfe,APPROVED,2022-06-06 19:34:30.399000,2022-06-06 19:44:07.939000,577.54,27,438,6,98,2022-06-10 08:13:11.834000,2B73928C,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Female,Yes
629e56c6fc264ee3b3e9f8fd,616ea9e3ea36655b1d80e01f,APPROVED,2022-06-06 19:34:32.642000,2022-06-06 19:46:15.257000,702.615,27,239,1,100,2022-06-10 08:13:11.924000,2B73928C,United Kingdom,United Kingdom,Part-Time,English,United Kingdom,Female,No
629e56cb750e911ba4202678,59ff85cb7542890001aa60f1,APPROVED,2022-06-06 19:34:45.638000,2022-06-06 19:44:45.955000,600.317,21,1266,3,100,2022-06-10 08:13:11.997000,2B73928C,United States,United States,Unemployed (and job seeking),English,United States,Female,No
629e56d3846d89de9f592b8f,5c8ce2f39d2bff0001b3fcea,APPROVED,2022-06-06 19:34:58.135000,2022-06-06 19:48:40.407000,822.272,63,743,4,100,2022-06-10 08:13:12.069000,2B73928C,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United Kingdom,Female,No
629e56d4980bf39bae26a9ed,59a52c18514a2200017e6b2e,APPROVED,2022-06-06 19:34:51.266000,2022-06-06 19:43:03.727000,492.461,47,1368,14,98,2022-06-10 08:13:00.884000,2B73928C,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Male,No
629e56d4e4f762b2bf64dc65,5cc58b603b1b1c0001f9db5f,APPROVED,2022-06-06 19:34:48.421000,2022-06-06 19:43:46.017000,537.596,52,677,8,98,2022-06-10 08:13:12.145000,2B73928C,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,DATA EXPIRED
629e56d970d3ca5bc573810b,5ce5b9844cd8130019acba32,APPROVED,2022-06-06 19:34:49.770000,2022-06-06 19:39:31.957000,282.187,43,299,6,98,2022-06-10 08:13:12.215000,2B73928C,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Female,No
629e56dbb0924283887e6f45,5f0477b44a7abf086ad33018,APPROVED,2022-06-06 19:34:53.337000,2022-06-06 19:42:37.339000,464.002,22,57,0,100,2022-06-10 08:13:00.949000,2B73928C,Japan,United Kingdom,Full-Time,English,Ireland,Male,No
629e56dcbd198a0ba3a3ae1a,6102fcea8a324eaf83f7fa8c,APPROVED,2022-06-06 19:35:09.349000,2022-06-06 19:43:25.201000,495.852,32,95,1,99,2022-06-10 08:13:12.290000,2B73928C,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Female,No
629e56f55b6aca2295085b9f,5e692bf79a4aa805fab79127,APPROVED,2022-06-06 19:35:20.230000,2022-06-06 19:45:00.207000,579.977,29,228,0,100,2022-06-10 08:13:01.015000,2B73928C,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Male,No
629e56fa43cc854324b16787,606e36e2002550b48214893e,APPROVED,2022-06-06 19:35:25.070000,2022-06-06 19:41:33.689000,368.619,37,219,0,100,2022-06-10 08:13:12.364000,2B73928C,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,DATA EXPIRED
629e56ffebfde727514b2b6a,5ff0786a0538dbf4e31895ec,APPROVED,2022-06-06 19:35:30.222000,2022-06-06 19:45:11.999000,581.777,32,274,3,98,2022-06-10 08:13:12.434000,2B73928C,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Female,No
629e5701f676763374a6ed67,610ce644c22d6b8fbd231465,APPROVED,2022-06-06 19:35:32.429000,2022-06-06 19:42:53.242000,440.813,38,538,2,100,2022-06-10 08:13:01.080000,2B73928C,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Male,No
629e5702b1e364f70ee22745,61021de77ce595ea8d427046,APPROVED,2022-06-06 19:35:33.213000,2022-06-06 19:49:18.696000,825.483,20,25,0,100,2022-06-10 08:13:12.507000,2B73928C,United States,United States,DATA EXPIRED,English,United States,Female,Yes
629e57076e85f45292375b62,5d5e6900012a5c001944fb0c,APPROVED,2022-06-06 19:35:38.556000,2022-06-06 19:58:07.200000,1348.644,24,959,1,100,2022-06-10 08:13:12.577000,2B73928C,United Kingdom,United Kingdom,Part-Time,English,United Kingdom,Female,No
629e570a696d6b5775663589,5fde36d50a5e7f57ba491e20,APPROVED,2022-06-06 19:35:43.972000,2022-06-06 19:42:54.683000,430.711,39,391,6,98,2022-06-10 08:13:12.650000,2B73928C,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United Kingdom,Female,No
629e570b0d84adb35cb81008,5cbcadbe0b073500018c5f73,APPROVED,2022-06-06 19:35:44.875000,2022-06-06 19:45:01.369000,556.494,61,709,4,100,2022-06-10 08:13:01.148000,2B73928C,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Male,No
629e5715f6069829bd3f9f90,5f72455d34cc7316f44a9c09,APPROVED,2022-06-06 19:35:54.863000,2022-06-06 19:43:38.319000,463.456,29,120,3,96,2022-06-10 08:13:12.721000,2B73928C,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Female,No
629e571669302c1c8077c568,5ddc3d821096eab9b719ca02,APPROVED,2022-06-06 19:35:57.301000,2022-06-06 20:12:45.892000,2208.591,26,393,1,100,2022-06-10 08:13:01.216000,2B73928C,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Male,No
629e571c805900765b194d65,587d4ed4e4404c0001c9d1b9,APPROVED,2022-06-06 19:35:56.249000,2022-06-06 19:47:18.298000,682.049,40,541,1,100,2022-06-10 08:13:01.288000,2B73928C,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Male,No
629e573657700fb6f8491a85,5ce9a0df0f264b0017198742,APPROVED,2022-06-06 19:36:22.473000,2022-06-06 19:45:43.170000,560.697,30,747,4,100,2022-06-10 08:13:12.803000,2B73928C,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Female,No
629e5739121107844829bfef,61539098822998ea68236902,APPROVED,2022-06-06 19:36:28.756000,2022-06-06 19:46:10.734000,581.978,24,82,0,100,2022-06-10 08:13:12.871000,2B73928C,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Female,No
629e573bc4aaddaa8667ece3,5b7453a708a01e0001fcece3,RETURNED,2022-06-06 19:36:30.021000,,1870706.537047,38,808,4,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
629e5740e5e745800f72907d,60880d750f3dead09c7acfac,APPROVED,2022-06-06 19:36:34.800000,2022-06-06 19:42:48.813000,374.013,22,202,1,100,2022-06-10 08:13:12.952000,2B73928C,United Kingdom,United Kingdom,Unemployed (and job seeking),English,United Kingdom,Female,No
629e574ca04877cf67a79b4f,55a0ff77fdf99b3f453c5e6c,APPROVED,2022-06-06 19:36:47.607000,2022-06-06 19:43:01.737000,374.13,50,621,1,100,2022-06-10 08:13:13.031000,2B73928C,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,DATA EXPIRED
629e5752fb7dc3a39f1bfa24,5fa315662ca5b25d05ae8236,APPROVED,2022-06-06 19:36:53.559000,2022-06-06 19:41:21.641000,268.082,50,598,4,98,2022-06-10 08:13:13.108000,2B73928C,United States,United States,DATA EXPIRED,English,United States,Female,DATA EXPIRED
629e5753caf56c3ee32110d4,614c708c2f0a4c5a70229d3f,APPROVED,2022-06-06 19:36:56.106000,2022-06-06 19:50:55.849000,839.743,44,187,0,100,2022-06-10 08:13:13.199000,2B73928C,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,DATA EXPIRED
